StopId,Name,Latitude,Longitude
"1531","Finglas Rd","53.383745","-6.293346111"
"1532","Finglas Rd","53.38168889","-6.290476111"
"1533","Finglas Rd","53.37896806","-6.287478056"
"1534","Finglas Rd","53.37533389","-6.28597"
"1535","Finglas Rd","53.37230889","-6.282358056"
"1536","Finglas Rd","53.36961806","-6.277263889"
"1537","Finglas Rd","53.368055","-6.273193889"
"1538","Finglas Rd","53.38451694","-6.294871111"
"1539","Glasanaon Road","53.38313389","-6.279188056"
"1540","Glasanaon Road","53.384335","-6.284181111"
"1545","Navan Road","53.39273694","-6.384186111"
"1546","Tyrrelstown","53.41934194","-6.382481944"
"1547","McKee Avenue","53.39523889","-6.301671111"
"1548","McKee Avenue","53.39610194","-6.302733056"
"1549","Casement Rd","53.39742611","-6.306615"
"1550","St. Margaret's Road","53.40751806","-6.300691111"
"1551","St. Margaret's Road","53.40969694","-6.304641944"
"1552","St. Margaret's Road","53.41911389","-6.307001944"
"1553","The Ward Road","53.42521111","-6.305251944"
"1554","St. Margaret's Road","53.42484694","-6.305196944"
"1555","St. Margaret's Road","53.41825111","-6.306841944"
"1556","St. Margaret's Road","53.40952389","-6.303903889"
"1557","St. Margaret's Road","53.40771111","-6.300691111"
"1558","St. Margaret's Road","53.39981111","-6.303033056"
"1559","Casement Rd","53.39733806","-6.306506111"
"1560","St. Margaret's Road","53.39700806","-6.304531944"
"1566","Glasanaon Road","53.38440611","-6.283851111"
"1567","Glasanaon Road","53.38401111","-6.28025"
"1573","Cardiffsbridge Rd","53.38402194","-6.312446944"
"1574","Cardiffsbridge Rd","53.38559306","-6.312856111"
"1575","Cardiffsbridge Rd","53.38706","-6.312818056"
"1576","Cappagh Road","53.389315","-6.313023889"
"1577","Cappagh Road","53.38988306","-6.315726111"
"1578","Cappagh Road","53.3904","-6.318058056"
"1579","Cappagh Road","53.39352111","-6.323713056"
"1580","Ballycoolin Road","53.39792111","-6.334081111"
"1581","Ballycoolin Road","53.39805694","-6.334018889"
"1582","Cappagh Road","53.39276889","-6.322026111"
"1584","Cappagh Road","53.38990694","-6.315105"
"1585","Cardiffsbridge Rd","53.38872694","-6.31237"
"1586","Cardiffsbridge Rd","53.38647","-6.312601944"
"1587","Cardiffsbridge Rd","53.38338889","-6.311695"
"1591","Wellmount Rd","53.38714111","-6.299483056"
"1592","Tolka Valley Rd","53.37972306","-6.289226944"
"1593","Tolka Valley Rd","53.37891611","-6.294438889"
"1594","St. Helena's Road","53.37945694","-6.297158889"
"1595","St. Helena's Road","53.38073889","-6.297598056"
"1596","St. Helena's Road","53.38303889","-6.300806111"
"1597","St. Helena's Road","53.38045111","-6.309213056"
"1598","St. Helena's Road","53.38019","-6.305633056"
"1599","Cardiffsbridge Rd","53.38083","-6.310841111"
"1600","Deanstown Ave","53.38359194","-6.312746944"
"1601","Deanstown Ave","53.38389194","-6.314695"
"1602","Deanstown Ave","53.38441694","-6.318693889"
"1603","Ratoath Road","53.38351611","-6.318671944"
"1604","Rathvilly Park","53.38378694","-6.316281944"
"1605","Collins Avenue","53.38812194","-6.260158056"
"1606","St. Helena's Road","53.38037306","-6.306426111"
"1607","St. Helena's Road","53.38216306","-6.30341"
"1608","St. Helena's Road","53.38304611","-6.29952"
"1609","St. Helena's Road","53.38038194","-6.297275"
"1610","Tolka Valley Rd","53.37876","-6.296371944"
"1614","Constitution Hill","53.35125806","-6.273745"
"1615","Church Street","53.34782694","-6.274593056"
"1616","Church Street","53.34728389","-6.275021944"
"1617","Church Street","53.34917111","-6.27482"
"1618","Church Street","53.350885","-6.274246111"
"1619","Constitution Hill","53.35290889","-6.273221111"
"1620","Swords Road","53.38326389","-6.244136111"
"1622","Swords Road","53.39003694","-6.246393889"
"1623","Swords Road","53.39193306","-6.246233889"
"1624","Swords Road","53.396075","-6.245461111"
"1625","Swords Road","53.40109","-6.24328"
"1626","Swords Road","53.40416194","-6.240321944"
"1627","Swords Road","53.408245","-6.237873056"
"1628","Swords Road","53.41371111","-6.239061944"
"1629","Swords Road","53.41662889","-6.239163056"
"1630","Swords Road","53.42204","-6.231693056"
"1631","Swords Road","53.42167611","-6.23144"
"1632","Swords Road","53.42050111","-6.233108889"
"1633","Swords Road","53.41778111","-6.237723889"
"1634","Swords Road","53.41351806","-6.238886944"
"1635","Swords Road","53.41169694","-6.238858889"
"1636","Swords Road","53.40824389","-6.237586944"
"1637","Swords Road","53.40403194","-6.240176944"
"1638","Swords Road","53.40174611","-6.242126111"
"1639","Swords Road","53.39650694","-6.245178889"
"1640","Swords Road","53.39234389","-6.245975"
"1641","Swords Road","53.38652389","-6.24237"
"1642","Swords Road","53.384","-6.2436"
"1643","Collins Avenue West","53.38480611","-6.250996944"
"1644","Collins Avenue Extension","53.38669389","-6.256148056"
"1645","Collins Avenue West","53.38908389","-6.264006944"
"1646","Collins Avenue Extension","53.38715389","-6.256958056"
"1647","Blackhall Place","53.34834694","-6.282236944"
"1648","Stoneybatter","53.35108806","-6.282783889"
"1649","Manor Street","53.35257","-6.284361944"
"1650","Castle Ave","53.36116806","-6.209301111"
"1651","Vernon Avenue","53.36793","-6.194846944"
"1652","Castle Ave","53.36335","-6.206116111"
"1654","Blackhorse Ave","53.35614389","-6.294243889"
"1655","Blackhorse Ave","53.35672389","-6.296958889"
"1656","Blackhorse Ave","53.35729306","-6.298763056"
"1657","Blackhorse Ave","53.35838306","-6.303065"
"1658","Skreen Road","53.36198389","-6.309505"
"1659","Skreen Road","53.36325694","-6.304701944"
"1660","Navan Road","53.36516694","-6.309313056"
"1661","Navan Road","53.36643889","-6.313121944"
"1662","Navan Road","53.36753611","-6.317568056"
"1664","Navan Road","53.36940389","-6.323843889"
"1665","Navan Road","53.37064694","-6.327683889"
"1666","Navan Road","53.37158611","-6.330578889"
"1667","Castleknock Rd","53.37086389","-6.334498889"
"1668","Castleknock Rd","53.37083806","-6.340293056"
"1669","Castleknock Rd","53.370225","-6.344845"
"1670","Castleknock Rd","53.37029611","-6.35073"
"1671","Castleknock Rd","53.37119111","-6.356188889"
"1672","Castleknock Rd","53.37199194","-6.359428889"
"1673","Castleknock Rd","53.37365611","-6.363138889"
"1674","Castleknock Rd","53.37750611","-6.366273056"
"1675","Castleknock Rd","53.37924194","-6.367543056"
"1676","Laurel Lodge Rd","53.377995","-6.375196944"
"1678","Carpenterstown Ave","53.37747889","-6.381416944"
"1679","Carpenterstown Ave","53.37603306","-6.382716944"
"1680","Carpenterstown Pk","53.37560611","-6.389491111"
"1681","Carpenterstown Pk","53.37540306","-6.38573"
"1682","Carpenterstown Ave","53.37598","-6.382888889"
"1683","Carpenterstown Ave","53.37747806","-6.381608056"
"1684","Laurel Lodge Rd","53.37763111","-6.379543056"
"1685","Laurel Lodge Rd","53.378065","-6.375421944"
"1686","Laurel Lodge Rd","53.37881194","-6.372531111"
"1687","Castleknock Rd","53.37954806","-6.367703889"
"1688","Castleknock Rd","53.37620889","-6.364395"
"1689","Castleknock","53.37268806","-6.361393056"
"1690","Castleknock Rd","53.371555","-6.35686"
"1691","Castleknock Rd","53.37060194","-6.351381944"
"1692","Castleknock Rd","53.36995611","-6.347743889"
"1693","Castleknock Rd","53.37045611","-6.343975"
"1694","Castleknock Rd","53.37100889","-6.339931111"
"1695","Castleknock Rd","53.37100611","-6.334253056"
"1696","Navan Road","53.37153111","-6.32981"
"1697","Navan Road","53.37079306","-6.327648056"
"1698","Navan Road","53.36956694","-6.323698889"
"1699","Navan Road","53.36873889","-6.321288889"
"1700","Navan Road","53.36769889","-6.317428889"
"1701","Navan Road","53.36657611","-6.313058889"
"1702","Navan Road","53.36561889","-6.310208889"
"1703","Navan Road","53.36471694","-6.307338056"
"1704","Skreen Road","53.36304306","-6.305261944"
"1705","Skreen Road","53.36217694","-6.308453889"
"1706","Blackhorse Ave","53.36006306","-6.307276111"
"1707","Blackhorse Ave","53.35842194","-6.302446944"
"1708","Blackhorse Ave","53.35732389","-6.298696944"
"1709","Blackhorse Ave","53.35686194","-6.297036944"
"1710","Aughrim Street","53.35556389","-6.291723056"
"1711","Aughrim Street","53.35457","-6.289625"
"1712","Aughrim Street","53.35333306","-6.286233889"
"1713","Manor Street","53.35190611","-6.283308889"
"1714","Stoneybatter","53.35063611","-6.281871944"
"1715","Blackhall Place","53.34771111","-6.282178056"
"1719","Damastown Rd","53.40887306","-6.408238889"
"1724","Clontarf Rd","53.365705","-6.174423056"
"1725","Clontarf Rd","53.36375389","-6.177061111"
"1726","Clontarf Rd","53.36228194","-6.17917"
"1727","Clontarf Rd","53.36059694","-6.182853056"
"1728","Clontarf Rd","53.35965306","-6.186146944"
"1729","Clontarf Rd","53.35847889","-6.190451111"
"1730","Clontarf Rd","53.358225","-6.194126944"
"1731","Clontarf Rd","53.359095","-6.196673056"
"1732","Clontarf Rd","53.36009611","-6.20239"
"1733","Clontarf Rd","53.36021111","-6.206311944"
"1734","Clontarf Rd","53.36033889","-6.21096"
"1735","Seaview Ave","53.36113694","-6.214428889"
"1736","Clontarf Rd","53.36213611","-6.216911111"
"1737","Clontarf Rd","53.36283806","-6.219653889"
"1738","Clontarf Rd","53.36345389","-6.223985"
"1739","Clontarf Rd","53.36387694","-6.226516111"
"1740","Clontarf Rd","53.36413194","-6.226831944"
"1741","Clontarf Rd","53.36311194","-6.220818056"
"1742","Clontarf Rd","53.36211194","-6.216486111"
"1743","Clontarf Rd","53.36106306","-6.213851111"
"1744","Clontarf Rd","53.36032889","-6.208773889"
"1745","Clontarf Rd","53.36032306","-6.205691944"
"1746","Clontarf Rd","53.36025389","-6.202736111"
"1747","Clontarf Rd","53.35931","-6.196816111"
"1748","Clontarf Rd","53.35824806","-6.193451111"
"1749","Clontarf Rd","53.35856389","-6.190543889"
"1750","Mount Prospect Ave","53.36885611","-6.177793889"
"1751","Clontarf Rd","53.35978806","-6.185835"
"1752","Clontarf Rd","53.36106889","-6.181896111"
"1753","Clontarf Rd","53.362415","-6.179155"
"1754","Clontarf Rd","53.36412194","-6.176768889"
"1755","Mount Prospect Ave","53.3663","-6.1871"
"1756","Mount Prospect Ave","53.36720306","-6.182838056"
"1757","Mount Prospect Ave","53.36862306","-6.182223889"
"1758","Mount Prospect Ave","53.36811111","-6.175378056"
"1759","Clontarf Rd","53.36593306","-6.174298889"
"1760","Seapark Rd","53.36596889","-6.187731944"
"1761","Seapark Rd","53.36382694","-6.188018056"
"1762","Seafield Rd","53.36374111","-6.191231944"
"1763","Vernon Avenue","53.3644","-6.195366111"
"1764","Blackheath Pk","53.365925","-6.19556"
"1765","Blackheath Drive","53.36655806","-6.202355"
"1766","Castle Ave","53.36507889","-6.204866111"
"1767","Castle Ave","53.36383611","-6.205216944"
"1769","Mount Prospect Ave","53.36887611","-6.181913056"
"1770","Mount Prospect Ave","53.36708","-6.182791944"
"1771","Mount Prospect Ave","53.36603889","-6.185228889"
"1772","Castle Ave","53.36505306","-6.205038056"
"1773","Blackheath Pk","53.366805","-6.203391944"
"1774","Blackheath Pk","53.36611","-6.197568889"
"1775","Vernon Avenue","53.36443306","-6.195178889"
"1776","Seafield Rd","53.36387389","-6.191881111"
"1777","Seafield Ave","53.36530111","-6.191028056"
"1778","Mount Prospect Ave","53.36660806","-6.189143889"
"1782","Gracefield Road","53.38238806","-6.198165"
"1783","McAuley Road","53.38379806","-6.195953056"
"1784","McAuley Road","53.38462194","-6.19297"
"1785","McAuley Park","53.38259389","-6.1916"
"1786","Ribh Road","53.38199306","-6.192228889"
"1788","Millbrook Rd","53.39161389","-6.178791111"
"1789","Millbrook Rd","53.39426194","-6.178578889"
"1791","Blunden Drive","53.39664111","-6.181946111"
"1792","Millbrook Rd","53.39352306","-6.178531944"
"1793","Millbrook Rd","53.39167694","-6.178685"
"1794","Mount Prospect Ave","53.36943806","-6.179426944"
"1795","Cabra Road","53.36149611","-6.296853889"
"1796","McAuley Park","53.38178806","-6.19115"
"1797","McAuley Drive","53.38312889","-6.191708889"
"1798","McAuley Road","53.38437889","-6.194528056"
"1799","McAuley Road","53.38305611","-6.196648889"
"1800","Gracefield Rd","53.38230611","-6.19923"
"1801","Gracefield Rd","53.38242694","-6.202228056"
"1802","Cabra Road","53.361425","-6.294508889"
"1803","Cabra Road","53.36150194","-6.294156111"
"1804","Cabra Road","53.36161389","-6.297295"
"1805","Old Cabra Rd","53.36115694","-6.297548056"
"1806","Navan Road","53.36293389","-6.302576944"
"1807","Navan Road","53.37441611","-6.339251111"
"1808","Navan Road","53.379245","-6.354213889"
"1813","Blanchardstown","53.38567694","-6.374091111"
"1814","Blanchardstown","53.38756306","-6.37898"
"1816","Snugborough Road","53.39309","-6.378366111"
"1817","Corduff","53.39605194","-6.374836944"
"1818","Corduff","53.39756306","-6.372246944"
"1819","Corduff","53.39962694","-6.374385"
"1820","Blackcourt Rd","53.40108","-6.3751"
"1822","Blackcourt Rd","53.39965306","-6.377815"
"1824","Old Navan Rd","53.40083694","-6.393956111"
"1825","Old Navan Rd","53.40197694","-6.39627"
"1826","Lady's Well Road","53.40595806","-6.395005"
"1827","Lady's Well Road","53.40703389","-6.398633056"
"1828","Lady's Well Road","53.40702389","-6.397991111"
"1829","Lady's Well Road","53.40607806","-6.395271944"
"1830","Old Navan Rd","53.40221611","-6.396561111"
"1831","Old Navan Rd","53.40069694","-6.393556944"
"1833","Blackcourt Rd","53.39917694","-6.383831111"
"1834","Blackcourt Rd","53.39951694","-6.378706944"
"1835","Corduff","53.40000694","-6.375178889"
"1836","Corduff","53.39801111","-6.371521111"
"1837","Corduff","53.395835","-6.375123889"
"1838","Snugborough Rd","53.39602","-6.373833056"
"1840","Blanchardstown Village","53.38796111","-6.379271111"
"1841","Blanchardstown Village","53.38612306","-6.375508889"
"1842","Old Navan Rd","53.38512","-6.371753056"
"1844","Coolmine Industrial Est","53.38540889","-6.396093889"
"1845","Navan Road","53.37902","-6.352698889"
"1847","Navan Road","53.37306889","-6.334478056"
"1849","Castleknock Rd","53.38079","-6.369591944"
"1850","Huntstown Rd","53.39779389","-6.399198889"
"1851","Castleknock Rd","53.384625","-6.372125"
"1852","Clonsilla Rd","53.38740889","-6.383418889"
"1853","Clonsilla Rd","53.38459","-6.388708056"
"1854","Clonsilla Rd","53.38358306","-6.39192"
"1856","Mount Vw Rd","53.39031889","-6.402393889"
"1857","Mount Vw Rd","53.39116306","-6.407838889"
"1858","Hartstown Rd","53.39092611","-6.410728889"
"1859","Hartstown Rd","53.39102806","-6.415558056"
"1860","Hartstown Rd","53.39337111","-6.418718056"
"1861","Hartstown Rd","53.39674611","-6.416658056"
"1862","Huntstown Way","53.39866306","-6.414996111"
"1863","Huntstown Way","53.40068611","-6.413256944"
"1864","Huntstown Way","53.40181194","-6.410361111"
"1865","Huntstown Way","53.40104111","-6.406438056"
"1866","Huntstown Way","53.399825","-6.402675"
"1867","Blakestown Way","53.39580611","-6.399945"
"1869","Blakestown Way","53.39624611","-6.399953889"
"1870","Whitestown Pk","53.39816889","-6.399361111"
"1871","Huntstown Way","53.39964694","-6.40228"
"1872","Huntstown Way","53.40077194","-6.406101944"
"1873","Huntstown Way","53.40170306","-6.410211944"
"1874","Huntstown Way","53.40022694","-6.413563889"
"1875","Huntstown Way","53.39826389","-6.41516"
"1876","Hartstown Rd","53.39641611","-6.416813056"
"1877","Hartstown Rd","53.39338389","-6.418596111"
"1878","Hartstown Rd","53.39112806","-6.415505"
"1879","Hartstown Rd","53.39115389","-6.409415"
"1880","Mount Vw Rd","53.391185","-6.40737"
"1881","Mount Vw Rd","53.39048306","-6.402623056"
"1882","Blanchardstown Rd","53.39277111","-6.398793056"
"1883","Coolmine Estate","53.38575111","-6.398526944"
"1884","Coolmine Estate","53.38548194","-6.395993889"
"1887","Clonsilla Rd","53.38299611","-6.410448056"
"1888","Clonsilla Rd","53.38317389","-6.412238056"
"1889","Clonsilla Rd","53.38341806","-6.417026944"
"1890","Clonsilla Road","53.38355306","-6.422095"
"1891","Clonsilla","53.38728","-6.429713889"
"1893","Clonsilla","53.386935","-6.428628889"
"1894","Clonsilla Rd","53.38356111","-6.423423889"
"1895","Clonsilla Rd","53.38352306","-6.417136111"
"1896","Clonsilla Rd","53.383355","-6.413781944"
"1897","Clonsilla Rd","53.38310889","-6.410331944"
"1898","Shelerin Road","53.38759889","-6.409751111"
"1899","Shelerin Road","53.38776611","-6.409411111"
"1902","Clonsilla Rd","53.38354111","-6.392423056"
"1903","Clonsilla Rd","53.38524806","-6.38745"
"1904","Clonsilla Rd","53.38787194","-6.382976111"
"1905","Navan Road","53.36327806","-6.303006111"
"1906","Old Cabra Rd","53.3612","-6.297068056"
"1907","Old Cabra Rd","53.35990194","-6.293801111"
"1908","Old Cabra Rd","53.35868389","-6.291248056"
"1909","Prussia Street","53.35688806","-6.288506944"
"1911","Prussia Street","53.3566","-6.2883"
"1912","Clonsilla Rd","53.383665","-6.420531944"
"1913","Old Cabra Rd","53.3588","-6.291781111"
"1914","Old Cabra Rd","53.36020806","-6.294801111"
"1934","Dame Street","53.34412306","-6.26552"
"1935","Lord Edward St","53.34387389","-6.268335"
"1937","High Street","53.34300389","-6.273063889"
"1938","Thomas Street","53.342975","-6.276753889"
"1939","Thomas Street","53.34299694","-6.280656111"
"1940","James Street","53.34353806","-6.285726111"
"1941","James Street","53.34334694","-6.289163889"
"1942","James Street","53.34225194","-6.294611111"
"1943","Mount Brown","53.34137111","-6.298328889"
"1944","Old Kilmainham","53.34067111","-6.303595"
"1945","Emmet Road","53.34055","-6.309663056"
"1946","Emmet Road","53.34011611","-6.316338889"
"1947","Emmet Road","53.33982111","-6.317946944"
"1948","Tyrconnell Rd","53.33867","-6.321966111"
"1949","Tyrconnell Rd","53.33763806","-6.323591944"
"1950","Tyrconnell Rd","53.33602194","-6.325971111"
"1951","Naas Road","53.33313694","-6.329101944"
"1952","Naas Road","53.33154306","-6.330218889"
"1953","Naas Road","53.32999111","-6.332068056"
"1954","Naas Road","53.32876806","-6.334786944"
"1955","Naas Road","53.32793806","-6.337906111"
"1956","Naas Road","53.32635611","-6.343845"
"1957","Naas Road","53.32540194","-6.346996944"
"1958","Naas Road","53.32456","-6.34936"
"1959","Naas Road","53.322225","-6.355735"
"1960","Naas Road","53.320165","-6.361966944"
"1963","Woodford Hill","53.32003611","-6.378526111"
"1964","Woodford Wk","53.32320611","-6.37846"
"1965","Woodford Wk","53.32386194","-6.379278056"
"1966","Woodford Hill","53.32053389","-6.377983889"
"1968","Monastery Rd","53.31950611","-6.382263889"
"1969","Monastery Rd","53.31980694","-6.384258889"
"1970","Monastery Rd","53.32073306","-6.389376111"
"1971","Monastery Rd","53.32119694","-6.391721944"
"1972","Monastery Rd","53.32100889","-6.390221944"
"1973","Monastery Rd","53.32006806","-6.385648056"
"1974","Monastery Rd","53.319565","-6.381916111"
"1975","Monastery Rd","53.31796389","-6.372855"
"1977","Naas Road","53.32053806","-6.361821944"
"1978","Naas Road","53.32211389","-6.357413056"
"1980","Naas Road","53.32492694","-6.349481944"
"1981","Naas Road","53.32646694","-6.34489"
"1982","Naas Road","53.32718111","-6.342026111"
"1984","Naas Road","53.32949889","-6.333635"
"1985","Naas Road","53.33292111","-6.329428056"
"1986","Tyrconnell Rd","53.33532694","-6.327213889"
"1987","Tyrconnell Rd","53.33633111","-6.325866944"
"1988","Tyrconnell Rd","53.33826889","-6.322891111"
"1989","Emmet Road","53.33963194","-6.319043889"
"1990","Emmet Road","53.34047306","-6.314676944"
"1992","Emmet Road","53.34065611","-6.309091944"
"1993","Old Kilmainham","53.34085","-6.304761944"
"1994","Mount Brown","53.34142111","-6.299366111"
"1995","James Street","53.34267","-6.293201944"
"1996","James Street","53.34355889","-6.288471111"
"1997","Thomas Street","53.34356694","-6.285481111"
"1998","Thomas Street","53.34313694","-6.280488056"
"1999","Thomas Street","53.34312","-6.276573889"
"2001","High Street","53.34330694","-6.273648889"
"2002","Lord Edward St","53.343775","-6.269413889"
"2003","Lord Edward St","53.34403611","-6.268261111"
"2007","Stillorgan Road","53.30883889","-6.216075"
"2008","Stillorgan Road","53.30557806","-6.211136111"
"2009","Stillorgan Road","53.30330694","-6.20784"
"2010","Stillorgan Road","53.29889806","-6.204663056"
"2011","Old Stillorgan Rd","53.29159389","-6.200766111"
"2012","Stillorgan","53.28992694","-6.199133889"
"2013","Stillorgan Road","53.28530389","-6.194436944"
"2014","Stillorgan Road","53.28211111","-6.192895"
"2015","Stillorgan Road","53.27556611","-6.179123056"
"2016","Stillorgan Road","53.27823389","-6.184128056"
"2017","Stillorgan Road","53.27419","-6.175003056"
"2018","Kill Lane","53.27446111","-6.172098056"
"2019","Kill Lane","53.275885","-6.169878056"
"2020","Kill Lane","53.277055","-6.166508056"
"2021","Kill Lane","53.27817389","-6.164411111"
"2022","Kill Lane","53.28006","-6.161568056"
"2023","Abbey Rd","53.28151806","-6.158418889"
"2024","Abbey Rd","53.28344194","-6.159455"
"2025","Abbey Rd","53.28489694","-6.160525"
"2026","Monkstown Ave","53.28664889","-6.159703889"
"2027","Monkstown Farm","53.28695806","-6.15684"
"2028","Monkstown Farm","53.28532111","-6.153313056"
"2029","Oliver Plunkett Rd","53.28388","-6.149433889"
"2030","Oliver Plunkett Rd","53.28366694","-6.146928889"
"2031","Mounttown Rd","53.28611306","-6.145693056"
"2032","York Road","53.28948611","-6.144775"
"2033","York Road","53.29147611","-6.143383056"
"2034","York Road","53.29268194","-6.142763056"
"2035","Clarence Street","53.29577194","-6.14266"
"2036","Crofton Road","53.295795","-6.138203056"
"2037","Marine Road","53.29376389","-6.134496111"
"2038","Crofton Road","53.29493111","-6.135045"
"2039","Crofton Road","53.29467889","-6.134433889"
"2040","Marine Road","53.29274","-6.135423056"
"2041","George's St","53.29362194","-6.139281944"
"2042","York Road","53.29364889","-6.14265"
"2043","York Road","53.29248694","-6.14268"
"2044","York Road","53.29087306","-6.143701944"
"2045","York Road","53.28907806","-6.145031111"
"2046","Mounttown Rd","53.28602611","-6.145593889"
"2047","Oliver Plunkett Rd","53.28363389","-6.14736"
"2048","Oliver Plunkett Rd","53.28403","-6.150458056"
"2049","Monkstown Farm","53.285595","-6.154241111"
"2050","Monkstown Farm","53.28708306","-6.157411111"
"2051","Monkstown Ave","53.28647694","-6.159811111"
"2052","Fosters Avenue","53.29967389","-6.218536944"
"2053","Abbey Rd","53.28483389","-6.160278889"
"2054","Abbey Rd","53.28323194","-6.159191111"
"2055","Abbey Rd","53.28150194","-6.15817"
"2056","Kill Lane","53.27943694","-6.162061111"
"2057","Kill Lane","53.27774389","-6.164916111"
"2058","Kill Lane","53.27660389","-6.167318056"
"2059","Kill Lane","53.275165","-6.170708889"
"2060","Stillorgan Road","53.27397694","-6.175233056"
"2061","Stillorgan Road","53.275755","-6.180166111"
"2062","Stillorgan Road","53.27905611","-6.186891111"
"2063","Stillorgan Road","53.28031306","-6.189998056"
"2064","Stillorgan Road","53.28275306","-6.193863056"
"2065","Stillorgan Road","53.28484306","-6.194898056"
"2066","Stillorgan","53.29004","-6.199535"
"2067","Old Stillorgan Rd","53.29186194","-6.201188889"
"2068","Stillorgan Road","53.296995","-6.204291111"
"2069","Stillorgan Road","53.29989611","-6.205705"
"2070","Stillorgan Road","53.30311806","-6.208193889"
"2071","Fosters Avenue","53.303045","-6.209938889"
"2072","Fosters Avenue","53.30189306","-6.212738056"
"2073","North Avenue","53.30000611","-6.212633889"
"2074","North Avenue","53.29799611","-6.211158889"
"2075","South Avenue","53.29607306","-6.210396944"
"2076","South Avenue","53.29351306","-6.210536111"
"2079","North Avenue","53.29674889","-6.210476944"
"2080","North Avenue","53.29802611","-6.21141"
"2081","North Avenue","53.29976611","-6.212818889"
"2082","Fosters Avenue","53.30195889","-6.213001944"
"2083","Fosters Avenue","53.30333194","-6.209616944"
"2084","Stillorgan Road","53.30554889","-6.211626111"
"2085","Nutley Lane","53.31517111","-6.220176944"
"2086","Nutley Lane","53.31811194","-6.21474"
"2087","Ailesbury Road","53.32058111","-6.212816111"
"2088","Nutley Lane","53.31729306","-6.216073889"
"2089","Nutley Lane","53.315295","-6.219733056"
"2094","Cork Street","53.3348","-6.2899"
"2095","Crumlin Road","53.32903194","-6.302451944"
"2096","Crumlin Road","53.32807806","-6.306793889"
"2097","Crumlin Road","53.32742306","-6.309716111"
"2099","Crumlin Road","53.32552111","-6.3166"
"2101","Drimnagh Rd","53.32493194","-6.318183889"
"2102","Drimnagh Rd","53.32418889","-6.326218889"
"2103","Walkinstown Rd","53.32208","-6.329975"
"2105","Long Mile Rd","53.32365389","-6.337581944"
"2109","Naas Road","53.31500389","-6.381633889"
"2110","New Road","53.314645","-6.391941944"
"2111","New Road","53.31915389","-6.392581944"
"2112","New Road","53.32066806","-6.393353889"
"2113","St. Peter's Road","53.20954889","-6.11828"
"2114","Ninth Lock Road","53.3243","-6.3955"
"2115","Ninth Lock Road","53.3257","-6.3952"
"2116","Ninth Lock Road","53.32824806","-6.39627"
"2117","Ninth Lock Road","53.32983611","-6.397941944"
"2118","Neilstown Road","53.33562389","-6.400536111"
"2119","Neilstown Road","53.33704611","-6.400155"
"2120","Neilstown Road","53.34116194","-6.399396944"
"2121","Neilstown Road","53.34386306","-6.398533056"
"2123","Neilstown Road","53.34717306","-6.398053056"
"2124","Neilstown Road","53.34695806","-6.397913056"
"2125","Neilstown Road","53.34558694","-6.398173056"
"2126","Neilstown Road","53.34393611","-6.39836"
"2127","Neilstown Road","53.34156806","-6.399011944"
"2128","Neilstown Road","53.33966806","-6.399736111"
"2129","Neilstown Road","53.33572889","-6.400281111"
"2130","Ninth Lock Road","53.329665","-6.397551944"
"2133","New Nangor Road","53.3248","-6.403373889"
"2134","New Nangor Road","53.32161389","-6.412458889"
"2135","Nangor Road","53.32129889","-6.414736111"
"2136","Bawnogue Road","53.32485306","-6.412446111"
"2137","Bawnogue Road","53.326395","-6.412333889"
"2138","Lockview Rd","53.32855306","-6.413931944"
"2139","Lockview Rd","53.32873306","-6.417098889"
"2140","Lockview Rd","53.32954611","-6.422275"
"2141","Deansrath","53.32840389","-6.424263056"
"2142","Deansrath","53.327195","-6.424848056"
"2143","Deansrath","53.325055","-6.425938889"
"2145","Deansrath","53.32311889","-6.424586111"
"2146","Deansrath","53.32407889","-6.426143889"
"2147","Deansrath","53.32684111","-6.425173889"
"2148","Deansrath","53.32878389","-6.424201944"
"2149","Lockview Rd","53.32956611","-6.421628056"
"2150","Lockview Rd","53.32872389","-6.416711944"
"2151","Lockview Rd","53.32860806","-6.41411"
"2152","Bawnogue Road","53.32750194","-6.411553056"
"2153","Bawnogue Road","53.32497806","-6.412378889"
"2154","Bawnogue Road","53.32342","-6.410343889"
"2156","New Nangor Road","53.32539194","-6.402378056"
"2158","Ninth Lock Road","53.325425","-6.395163889"
"2159","Orchard Road","53.32321694","-6.393865"
"2160","Convent Road","53.31957194","-6.394638889"
"2161","Convent Road","53.31836611","-6.394926111"
"2162","St. John's Road","53.317285","-6.403741111"
"2163","St. John's Close","53.31702","-6.406201111"
"2164","Nangor Road","53.32071611","-6.419961111"
"2165","Nangor Road","53.32022694","-6.42425"
"2166","Nangor Road","53.31995111","-6.426703056"
"2167","Nangor Road","53.31821389","-6.435651944"
"2168","St. John's Lawn","53.31380194","-6.408631111"
"2169","St. John's Road","53.31735611","-6.4056"
"2170","St. John's Road","53.31735889","-6.403361111"
"2171","Ongar","53.39792389","-6.44212"
"2172","Convent Road","53.31972194","-6.394708889"
"2173","New Road","53.31855","-6.392225"
"2174","New Road","53.31639389","-6.391215"
"2176","Naas Road","53.31385889","-6.387646111"
"2177","Naas Road","53.31505694","-6.382823056"
"2178","Naas Road","53.31595389","-6.379208889"
"2181","Long Mile Rd","53.32389694","-6.339195"
"2182","Long Mile Rd","53.323955","-6.335158889"
